seq_no,meter_id,equipment_disagg_start,equipment_disagg_end,equipment_type,equipment_detected,direction,meter_consumption,equipment_consumption,uom
33049,13885793,1722470400,1725061500,EV,y,1,4731.3,61.96697425544607,kwh
33050,13885793,1722470400,1725061500,AC,y,1,4731.3,1035.805257409693,kwh
33051,13885793,1722470400,1725061500,PV,n,-1,4731.3,0.0,kwh
33052,13885793,1722470400,1725061500,other,y,1,4731.3,3633.527767016385,kwh
33053,13656760,1722470400,1725061500,EV,y,1,1782.5279999999998,37.92101649288461,kwh
33054,13656760,1722470400,1725061500,AC,y,1,1782.5279999999998,606.2162498242166,kwh
33055,13656760,1722470400,1725061500,PV,n,-1,1782.5279999999998,0.0,kwh
33056,13656760,1722470400,1725061500,other,y,1,1782.5279999999998,1138.3907307487216,kwh
33057,13547605,1722470400,1725061500,EV,y,1,5812.82,60.04042286724529,kwh
33058,13547605,1722470400,1725061500,AC,y,1,5812.82,995.2023558563988,kwh
33059,13547605,1722470400,1725061500,PV,n,-1,5812.82,0.0,kwh
33060,13547605,1722470400,1725061500,other,y,1,5812.82,4757.577219795158,kwh
33061,7402453,1722470400,1725061500,EV,y,1,5188.248,67.26514300127002,kwh
33062,7402453,1722470400,1725061500,AC,y,1,5188.248,1017.3145139043957,kwh
33063,7402453,1722470400,1725061500,PV,n,-1,5188.248,0.0,kwh
33064,7402453,1722470400,1725061500,other,y,1,5188.248,4103.668342205369,kwh
33065,14010684,1722470400,1725061500,EV,y,1,6097.324,70.52814430127846,kwh
33066,14010684,1722470400,1725061500,AC,y,1,6097.324,995.7095785023096,kwh
33067,14010684,1722470400,1725061500,PV,n,-1,6097.324,0.0,kwh
33068,14010684,1722470400,1725061500,other,y,1,6097.324,5031.086274369003,kwh
33069,7428174,1722470400,1725061500,EV,y,1,3862.316,49.31830002164117,kwh
33070,7428174,1722470400,1725061500,AC,y,1,3862.316,919.9542566350632,kwh
33071,7428174,1722470400,1725061500,PV,n,-1,3862.316,0.0,kwh
33072,7428174,1722470400,1725061500,other,y,1,3862.316,2893.043441343606,kwh
33073,8605971,1722470400,1725061500,EV,y,1,5283.407999999999,66.44572047470024,kwh
33074,8605971,1722470400,1725061500,AC,y,1,5283.407999999999,1085.0866037656708,kwh
33075,8605971,1722470400,1725061500,PV,n,-1,5283.407999999999,0.0,kwh
33076,8605971,1722470400,1725061500,other,y,1,5283.407999999999,4131.875673654006,kwh
33077,7803086,1722470400,1725061500,EV,y,1,4166.384,58.70790697241962,kwh
33078,7803086,1722470400,1725061500,AC,y,1,4166.384,936.291224483248,kwh
33079,7803086,1722470400,1725061500,PV,n,-1,4166.384,0.0,kwh
33080,7803086,1722470400,1725061500,other,y,1,4166.384,3171.3848671400115,kwh
33081,7842904,1722470400,1725061500,EV,y,1,3335.82002,62.52556538642089,kwh
33082,7842904,1722470400,1725061500,AC,y,1,3335.82002,857.7954509994539,kwh
33083,7842904,1722470400,1725061500,PV,n,-1,3335.82002,0.0,kwh
33084,7842904,1722470400,1725061500,other,y,1,3335.82002,2415.499001382684,kwh
33085,7369228,1722470400,1725061500,EV,y,1,2563.14,52.457190589170814,kwh
33086,7369228,1722470400,1725061500,AC,y,1,2563.14,772.2451544518412,kwh
33087,7369228,1722470400,1725061500,PV,n,-1,2563.14,0.0,kwh
33088,7369228,1722470400,1725061500,other,y,1,2563.14,1738.4376524045736,kwh
33089,7916290,1722470400,1725061500,EV,y,1,5441.752032,54.05208085411088,kwh
33090,7916290,1722470400,1725061500,AC,y,1,5441.752032,1086.172163528888,kwh
33091,7916290,1722470400,1725061500,PV,n,-1,5441.752032,0.0,kwh
33092,7916290,1722470400,1725061500,other,y,1,5441.752032,4301.52778593456,kwh
33093,14000861,1722470400,1725061500,EV,y,1,7537.143968,70.26770450960757,kwh
33094,14000861,1722470400,1725061500,AC,y,1,7537.143968,1188.7364969296789,kwh
33095,14000861,1722470400,1725061500,PV,n,-1,7537.143968,0.0,kwh
33096,14000861,1722470400,1725061500,other,y,1,7537.143968,6278.139765438016,kwh
33097,12354874,1722470400,1725061500,EV,y,1,4633.884,69.83740844301111,kwh
33098,12354874,1722470400,1725061500,AC,y,1,4633.884,971.8180644233458,kwh
33099,12354874,1722470400,1725061500,PV,n,-1,4633.884,0.0,kwh
33100,12354874,1722470400,1725061500,other,y,1,4633.884,3592.228524872638,kwh
33101,7438161,1722470400,1725061500,EV,y,1,2858.792,40.19718369611873,kwh
33102,7438161,1722470400,1725061500,AC,y,1,2858.792,778.7843379928215,kwh
33103,7438161,1722470400,1725061500,PV,n,-1,2858.792,0.0,kwh
33104,7438161,1722470400,1725061500,other,y,1,2858.792,2039.8104778190168,kwh
33105,7829953,1722470400,1725061500,EV,y,1,6031.92,69.8343218236454,kwh
33106,7829953,1722470400,1725061500,AC,y,1,6031.92,1104.40701173253,kwh
33107,7829953,1722470400,1725061500,PV,n,-1,6031.92,0.0,kwh
33108,7829953,1722470400,1725061500,other,y,1,6031.92,4857.678665822226,kwh
33109,13260743,1722470400,1725061500,EV,y,1,3783.736,56.35919435423583,kwh
33110,13260743,1722470400,1725061500,AC,y,1,3783.736,854.6921441686009,kwh
33111,13260743,1722470400,1725061500,PV,n,-1,3783.736,0.0,kwh
33112,13260743,1722470400,1725061500,other,y,1,3783.736,2872.6846590478203,kwh
33113,14505655,1722470400,1725061500,EV,y,1,4700.388,55.88344497201565,kwh
33114,14505655,1722470400,1725061500,AC,y,1,4700.388,999.2487381742149,kwh
33115,14505655,1722470400,1725061500,PV,n,-1,4700.388,0.0,kwh
33116,14505655,1722470400,1725061500,other,y,1,4700.388,3645.255815144872,kwh
33117,14936964,1722470400,1725061500,EV,y,1,2462.672,41.54400349040083,kwh
33118,14936964,1722470400,1725061500,AC,y,1,2462.672,761.8924603797109,kwh
33119,14936964,1722470400,1725061500,PV,n,-1,2462.672,0.0,kwh
33120,14936964,1722470400,1725061500,other,y,1,2462.672,1659.2355341858934,kwh
33121,7526781,1722470400,1725061500,EV,y,1,3886.135996,62.478090113695416,kwh
33122,7526781,1722470400,1725061500,AC,y,1,3886.135996,744.1454441674091,kwh
33123,7526781,1722470400,1725061500,PV,n,-1,3886.135996,0.0,kwh
33124,7526781,1722470400,1725061500,other,y,1,3886.135996,3079.512459931508,kwh
33125,13289856,1722470400,1725061500,EV,y,1,617.2799999999999,24.858466909800445,kwh
33126,13289856,1722470400,1725061500,AC,y,1,617.2799999999999,274.26585536624947,kwh
33127,13289856,1722470400,1725061500,PV,n,-1,617.2799999999999,0.0,kwh
33128,13289856,1722470400,1725061500,other,y,1,617.2799999999999,318.155675632317,kwh
33129,7918114,1722470400,1725061500,EV,y,1,3956.452,46.828492946708025,kwh
33130,7918114,1722470400,1725061500,AC,y,1,3956.452,778.488386530012,kwh
33131,7918114,1722470400,1725061500,PV,n,-1,3956.452,0.0,kwh
33132,7918114,1722470400,1725061500,other,y,1,3956.452,3131.1351185133467,kwh
33133,14380217,1722470400,1725061500,EV,y,1,2713.74,50.34899058795708,kwh
33134,14380217,1722470400,1725061500,AC,y,1,2713.74,805.0460571619657,kwh
33135,14380217,1722470400,1725061500,PV,n,-1,2713.74,0.0,kwh
33136,14380217,1722470400,1725061500,other,y,1,2713.74,1858.344949629261,kwh
33137,8140869,1722470400,1725061500,EV,y,1,2856.188,38.63322647701048,kwh
33138,8140869,1722470400,1725061500,AC,y,1,2856.188,714.6918882990979,kwh
33139,8140869,1722470400,1725061500,PV,n,-1,2856.188,0.0,kwh
33140,8140869,1722470400,1725061500,other,y,1,2856.188,2102.862881811149,kwh
33141,10287492,1722470400,1725061500,EV,y,1,2674.584,49.47779042676667,kwh
33142,10287492,1722470400,1725061500,AC,y,1,2674.584,839.9209355861533,kwh
33143,10287492,1722470400,1725061500,PV,n,-1,2674.584,0.0,kwh
33144,10287492,1722470400,1725061500,other,y,1,2674.584,1785.185271345035,kwh
33145,8599957,1722470400,1725061500,EV,y,1,4106.284,46.32465584959738,kwh
33146,8599957,1722470400,1725061500,AC,y,1,4106.284,726.3255616105445,kwh
33147,8599957,1722470400,1725061500,PV,n,-1,4106.284,0.0,kwh
33148,8599957,1722470400,1725061500,other,y,1,4106.284,3333.6337810216,kwh
33149,7707740,1722470400,1725061500,EV,y,1,2839.956,50.16515277004225,kwh
33150,7707740,1722470400,1725061500,AC,y,1,2839.956,880.4245306458816,kwh
33151,7707740,1722470400,1725061500,PV,n,-1,2839.956,0.0,kwh
33152,7707740,1722470400,1725061500,other,y,1,2839.956,1909.366315538012,kwh
33153,7942234,1722470400,1725061500,EV,y,1,8100.308,102.00183176284092,kwh
33154,7942234,1722470400,1725061500,AC,y,1,8100.308,1284.361113151657,kwh
33155,7942234,1722470400,1725061500,PV,n,-1,8100.308,0.0,kwh
33156,7942234,1722470400,1725061500,other,y,1,8100.308,6713.945055053682,kwh
33157,8488617,1722470400,1725061500,EV,y,1,4880.52,56.77974547954945,kwh
33158,8488617,1722470400,1725061500,AC,y,1,4880.52,1105.220346892058,kwh
33159,8488617,1722470400,1725061500,PV,n,-1,4880.52,0.0,kwh
33160,8488617,1722470400,1725061500,other,y,1,4880.52,3718.519906882087,kwh
33161,13478015,1722470400,1725061500,EV,y,1,4950.216,55.35386392954391,kwh
33162,13478015,1722470400,1725061500,AC,y,1,4950.216,856.2462244261287,kwh
33163,13478015,1722470400,1725061500,PV,n,-1,4950.216,0.0,kwh
33164,13478015,1722470400,1725061500,other,y,1,4950.216,4038.615909556734,kwh
33165,8131307,1722470400,1725061500,EV,y,1,5086.288,58.598818498861576,kwh
33166,8131307,1722470400,1725061500,AC,y,1,5086.288,945.0839534792374,kwh
33167,8131307,1722470400,1725061500,PV,n,-1,5086.288,0.0,kwh
33168,8131307,1722470400,1725061500,other,y,1,5086.288,4082.605225635729,kwh
33169,7774538,1722470400,1725061500,EV,y,1,4548.96,71.41180468533639,kwh
33170,7774538,1722470400,1725061500,AC,y,1,4548.96,1152.461921270133,kwh
33171,7774538,1722470400,1725061500,PV,n,-1,4548.96,0.0,kwh
33172,7774538,1722470400,1725061500,other,y,1,4548.96,3325.0862735188425,kwh
33173,7692634,1722470400,1725061500,EV,y,1,5033.824,64.40516612274074,kwh
33174,7692634,1722470400,1725061500,AC,y,1,5033.824,859.2267829109343,kwh
33175,7692634,1722470400,1725061500,PV,n,-1,5033.824,0.0,kwh
33176,7692634,1722470400,1725061500,other,y,1,5033.824,4110.192048232856,kwh
33177,8028105,1722470400,1725061500,EV,y,1,4576.392,60.8653313927104,kwh
33178,8028105,1722470400,1725061500,AC,y,1,4576.392,1052.5370564338436,kwh
33179,8028105,1722470400,1725061500,PV,n,-1,4576.392,0.0,kwh
33180,8028105,1722470400,1725061500,other,y,1,4576.392,3462.9896113181044,kwh
33181,13976146,1722470400,1725061500,EV,y,1,5998.828,86.04719434439471,kwh
33182,13976146,1722470400,1725061500,AC,y,1,5998.828,1227.4908508897192,kwh
33183,13976146,1722470400,1725061500,PV,n,-1,5998.828,0.0,kwh
33184,13976146,1722470400,1725061500,other,y,1,5998.828,4685.289953177371,kwh
33185,14534559,1722470400,1725061500,EV,y,1,3112.47602,52.18752116329046,kwh
33186,14534559,1722470400,1725061500,AC,y,1,3112.47602,794.2289401025769,kwh
33187,14534559,1722470400,1725061500,PV,n,-1,3112.47602,0.0,kwh
33188,14534559,1722470400,1725061500,other,y,1,3112.47602,2266.059556328836,kwh
33189,11134815,1722470400,1725061500,EV,y,1,5522.04,56.34155968967124,kwh
33190,11134815,1722470400,1725061500,AC,y,1,5522.04,888.709452788646,kwh
33191,11134815,1722470400,1725061500,PV,n,-1,5522.04,0.0,kwh
33192,11134815,1722470400,1725061500,other,y,1,5522.04,4576.988986032487,kwh
33193,11642074,1722470400,1725061500,EV,y,1,3810.28,54.333078319756495,kwh
33194,11642074,1722470400,1725061500,AC,y,1,3810.28,817.140213013958,kwh
33195,11642074,1722470400,1725061500,PV,n,-1,3810.28,0.0,kwh
33196,11642074,1722470400,1725061500,other,y,1,3810.28,2938.8067052894176,kwh
33197,14562756,1722470400,1725061500,EV,y,1,8271.124,88.2009950502506,kwh
33198,14562756,1722470400,1725061500,AC,y,1,8271.124,1123.2219781792146,kwh
33199,14562756,1722470400,1725061500,PV,n,-1,8271.124,0.0,kwh
33200,14562756,1722470400,1725061500,other,y,1,8271.124,7059.701025427721,kwh
33201,13387156,1722470400,1725061500,EV,y,1,5648.932,81.74835569919391,kwh
33202,13387156,1722470400,1725061500,AC,y,1,5648.932,1122.5055756152738,kwh
33203,13387156,1722470400,1725061500,PV,n,-1,5648.932,0.0,kwh
33204,13387156,1722470400,1725061500,other,y,1,5648.932,4444.678066091349,kwh
33205,8291002,1722470400,1725061500,EV,y,1,6530.72,64.15234278665685,kwh
33206,8291002,1722470400,1725061500,AC,y,1,6530.72,1091.5831175154574,kwh
33207,8291002,1722470400,1725061500,PV,n,-1,6530.72,0.0,kwh
33208,8291002,1722470400,1725061500,other,y,1,6530.72,5374.984538924419,kwh
33209,7926959,1722470400,1725061500,EV,y,1,4462.236,56.82606128257527,kwh
33210,7926959,1722470400,1725061500,AC,y,1,4462.236,960.5443051821248,kwh
33211,7926959,1722470400,1725061500,PV,n,-1,4462.236,0.0,kwh
33212,7926959,1722470400,1725061500,other,y,1,4462.236,3444.8656309926987,kwh
33213,12510358,1722470400,1725061500,EV,y,1,578.6799999999998,27.023734912686496,kwh
33214,12510358,1722470400,1725061500,AC,y,1,578.6799999999998,321.7343039614975,kwh
33215,12510358,1722470400,1725061500,PV,n,-1,578.6799999999998,0.0,kwh
33216,12510358,1722470400,1725061500,other,y,1,578.6799999999998,229.9219579074435,kwh
33217,11172951,1722470400,1725061500,EV,y,1,802.1878639999999,30.11457307330546,kwh
33218,11172951,1722470400,1725061500,AC,y,1,802.1878639999999,427.1311623399602,kwh
33219,11172951,1722470400,1725061500,PV,n,-1,802.1878639999999,0.0,kwh
33220,11172951,1722470400,1725061500,other,y,1,802.1878639999999,344.9421252032968,kwh
33221,13875719,1722470400,1725061500,EV,y,1,10142.136,69.22792635904617,kwh
33222,13875719,1722470400,1725061500,AC,y,1,10142.136,1291.8414622088285,kwh
33223,13875719,1722470400,1725061500,PV,n,-1,10142.136,0.0,kwh
33224,13875719,1722470400,1725061500,other,y,1,10142.136,8781.06660890581,kwh
33225,12719383,1722470400,1725061500,EV,y,1,6025.42,60.68789527207881,kwh
33226,12719383,1722470400,1725061500,AC,y,1,6025.42,1212.5544082891213,kwh
33227,12719383,1722470400,1725061500,PV,n,-1,6025.42,0.0,kwh
33228,12719383,1722470400,1725061500,other,y,1,6025.42,4752.177695753179,kwh
33229,12655524,1722470400,1725061500,EV,y,1,4793.816,63.09458350125875,kwh
33230,12655524,1722470400,1725061500,AC,y,1,4793.816,1071.7646938133676,kwh
33231,12655524,1722470400,1725061500,PV,n,-1,4793.816,0.0,kwh
33232,12655524,1722470400,1725061500,other,y,1,4793.816,3658.95672115309,kwh
33233,8419011,1722470400,1725061500,EV,y,1,10838.288,73.13973986785241,kwh
33234,8419011,1722470400,1725061500,AC,y,1,10838.288,1286.1407132258464,kwh
33235,8419011,1722470400,1725061500,PV,n,-1,10838.288,0.0,kwh
33236,8419011,1722470400,1725061500,other,y,1,10838.288,9479.007547999518,kwh
33237,13104347,1722470400,1725061500,EV,y,1,2383.34,31.70196126239482,kwh
33238,13104347,1722470400,1725061500,AC,y,1,2383.34,531.3406699281649,kwh
33239,13104347,1722470400,1725061500,PV,n,-1,2383.34,0.0,kwh
33240,13104347,1722470400,1725061500,other,y,1,2383.34,1820.2973677427628,kwh
33241,7412458,1722470400,1725061500,EV,y,1,5704.712,76.66394082302702,kwh
33242,7412458,1722470400,1725061500,AC,y,1,5704.712,1076.903437572124,kwh
33243,7412458,1722470400,1725061500,PV,n,-1,5704.712,0.0,kwh
33244,7412458,1722470400,1725061500,other,y,1,5704.712,4551.14462014274,kwh
33245,13824135,1722470400,1725061500,EV,y,1,1853.788,37.86464964854915,kwh
33246,13824135,1722470400,1725061500,AC,y,1,1853.788,591.1569434002495,kwh
33247,13824135,1722470400,1725061500,PV,n,-1,1853.788,0.0,kwh
33248,13824135,1722470400,1725061500,other,y,1,1853.788,1224.766405087449,kwh
33249,8317874,1722470400,1725061500,EV,y,1,5547.148,66.26931057877611,kwh
33250,8317874,1722470400,1725061500,AC,y,1,5547.148,1239.9479467653832,kwh
33251,8317874,1722470400,1725061500,PV,n,-1,5547.148,0.0,kwh
33252,8317874,1722470400,1725061500,other,y,1,5547.148,4240.930739977515,kwh
33253,12232966,1722470400,1725061500,EV,y,1,4596.324,53.95042534339144,kwh
33254,12232966,1722470400,1725061500,AC,y,1,4596.324,1072.8902968801217,kwh
33255,12232966,1722470400,1725061500,PV,n,-1,4596.324,0.0,kwh
33256,12232966,1722470400,1725061500,other,y,1,4596.324,3469.483276032745,kwh
33257,8491045,1722470400,1725061500,EV,y,1,2195.484,40.66421346859247,kwh
33258,8491045,1722470400,1725061500,AC,y,1,2195.484,664.7403726302382,kwh
33259,8491045,1722470400,1725061500,PV,n,-1,2195.484,0.0,kwh
33260,8491045,1722470400,1725061500,other,y,1,2195.484,1490.0794109788037,kwh
33261,13966651,1722470400,1725061500,EV,y,1,3811.756,58.07756569718081,kwh
33262,13966651,1722470400,1725061500,AC,y,1,3811.756,944.3390475766392,kwh
33263,13966651,1722470400,1725061500,PV,n,-1,3811.756,0.0,kwh
33264,13966651,1722470400,1725061500,other,y,1,3811.756,2809.339384859312,kwh
33265,7795011,1722470400,1725061500,EV,y,1,6105.17202,58.28334832614441,kwh
33266,7795011,1722470400,1725061500,AC,y,1,6105.17202,1065.7594904623054,kwh
33267,7795011,1722470400,1725061500,PV,n,-1,6105.17202,0.0,kwh
33268,7795011,1722470400,1725061500,other,y,1,6105.17202,4981.129178232534,kwh
33269,8020592,1722470400,1725061500,EV,y,1,2917.148,55.571324222731846,kwh
33270,8020592,1722470400,1725061500,AC,y,1,2917.148,829.5513858255249,kwh
33271,8020592,1722470400,1725061500,PV,n,-1,2917.148,0.0,kwh
33272,8020592,1722470400,1725061500,other,y,1,2917.148,2032.025287941649,kwh
33273,7134065,1722470400,1725061500,EV,y,1,2610.968032,52.50233162695603,kwh
33274,7134065,1722470400,1725061500,AC,y,1,2610.968032,832.746868186006,kwh
33275,7134065,1722470400,1725061500,PV,n,-1,2610.968032,0.0,kwh
33276,7134065,1722470400,1725061500,other,y,1,2610.968032,1725.7188290334864,kwh
33277,7714193,1722470400,1725061500,EV,y,1,5893.76,57.354513022446525,kwh
33278,7714193,1722470400,1725061500,AC,y,1,5893.76,1096.0020485247858,kwh
33279,7714193,1722470400,1725061500,PV,n,-1,5893.76,0.0,kwh
33280,7714193,1722470400,1725061500,other,y,1,5893.76,4740.403436508099,kwh
33281,7415512,1722470400,1725061500,EV,y,1,3526.996,60.2774687128925,kwh
33282,7415512,1722470400,1725061500,AC,y,1,3526.996,822.7286734461736,kwh
33283,7415512,1722470400,1725061500,PV,n,-1,3526.996,0.0,kwh
33284,7415512,1722470400,1725061500,other,y,1,3526.996,2643.98985489809,kwh
33285,7859780,1722470400,1725061500,EV,y,1,3345.416032,46.69487395380556,kwh
33286,7859780,1722470400,1725061500,AC,y,1,3345.416032,850.0791384358004,kwh
33287,7859780,1722470400,1725061500,PV,n,-1,3345.416032,0.0,kwh
33288,7859780,1722470400,1725061500,other,y,1,3345.416032,2448.642016663462,kwh
33289,7472515,1722470400,1725061500,EV,y,1,3084.532,58.86488644067334,kwh
33290,7472515,1722470400,1725061500,AC,y,1,3084.532,848.6509002001627,kwh
33291,7472515,1722470400,1725061500,PV,n,-1,3084.532,0.0,kwh
33292,7472515,1722470400,1725061500,other,y,1,3084.532,2177.016210858604,kwh
33293,14653002,1722470400,1725061500,EV,y,1,5401.972,53.38772489323562,kwh
33294,14653002,1722470400,1725061500,AC,y,1,5401.972,1042.9674846736034,kwh
33295,14653002,1722470400,1725061500,PV,n,-1,5401.972,0.0,kwh
33296,14653002,1722470400,1725061500,other,y,1,5401.972,4305.616789518835,kwh
33297,10380662,1722470400,1725061500,EV,y,1,4062.504,64.32495449217012,kwh
33298,10380662,1722470400,1725061500,AC,y,1,4062.504,1039.223692170853,kwh
33299,10380662,1722470400,1725061500,PV,n,-1,4062.504,0.0,kwh
33300,10380662,1722470400,1725061500,other,y,1,4062.504,2958.955351229644,kwh
33301,7792139,1722470400,1725061500,EV,y,1,6400.584,73.20090293965343,kwh
33302,7792139,1722470400,1725061500,AC,y,1,6400.584,1247.084779600562,kwh
33303,7792139,1722470400,1725061500,PV,n,-1,6400.584,0.0,kwh
33304,7792139,1722470400,1725061500,other,y,1,6400.584,5080.298314416204,kwh
33305,14087693,1722470400,1725061500,EV,y,1,4673.936,61.17203395459725,kwh
33306,14087693,1722470400,1725061500,AC,y,1,4673.936,1034.091231013561,kwh
33307,14087693,1722470400,1725061500,PV,n,-1,4673.936,0.0,kwh
33308,14087693,1722470400,1725061500,other,y,1,4673.936,3578.672733746276,kwh
33309,7104653,1722470400,1725061500,EV,y,1,5180.756,64.87699095590182,kwh
33310,7104653,1722470400,1725061500,AC,y,1,5180.756,830.163614923457,kwh
33311,7104653,1722470400,1725061500,PV,n,-1,5180.756,0.0,kwh
33312,7104653,1722470400,1725061500,other,y,1,5180.756,4285.715391405666,kwh
33313,12439444,1722470400,1725061500,EV,y,1,2029.484,39.878862994980814,kwh
33314,12439444,1722470400,1725061500,AC,y,1,2029.484,567.7726935638256,kwh
33315,12439444,1722470400,1725061500,PV,n,-1,2029.484,0.0,kwh
33316,12439444,1722470400,1725061500,other,y,1,2029.484,1421.8324423267193,kwh
33317,14482027,1722470400,1725061500,EV,y,1,3470.588,52.64379010644012,kwh
33318,14482027,1722470400,1725061500,AC,y,1,3470.588,804.4183645445945,kwh
33319,14482027,1722470400,1725061500,PV,n,-1,3470.588,0.0,kwh
33320,14482027,1722470400,1725061500,other,y,1,3470.588,2613.52584345827,kwh
33321,7358630,1722470400,1725061500,EV,y,1,183.184,14.696940685780437,kwh
33322,7358630,1722470400,1725061500,AC,y,1,183.184,134.6503773218984,kwh
